Namespace(image='library', model='UNET')
zero
zero
zero
zero
zero
zero
zero
zero
zero
zero
zero
Number of params: 1616315
Starting optimization with ADAM
Iteration 00583    Loss 0.015122 
Iteration 00584    Loss 0.014999 
Iteration 00585    Loss 0.014993 
Iteration 00586    Loss 0.014933 
Iteration 00587    Loss 0.014979 
Iteration 00588    Loss 0.015005 
Iteration 00589    Loss 0.014913 
Iteration 00590    Loss 0.014840 
Iteration 00591    Loss 0.014817 
Iteration 00592    Loss 0.014738 
Iteration 00593    Loss 0.014736 
Iteration 00594    Loss 0.014790 
Iteration 00595    Loss 0.014742 
Iteration 00596    Loss 0.014785 
Iteration 00597    Loss 0.014939 
Iteration 00598    Loss 0.015024 
Iteration 00599    Loss 0.015218 
Iteration 00600    Loss 0.015481 
Iteration 00601    Loss 0.015411 
Iteration 00602    Loss 0.015180 
Iteration 00603    Loss 0.014875 
Iteration 00604    Loss 0.014644 
Iteration 00605    Loss 0.014567 
Iteration 00606    Loss 0.014628 
Iteration 00607    Loss 0.014836 
Iteration 00608    Loss 0.015087 
Iteration 00609    Loss 0.015139 
Iteration 00610    Loss 0.015108 
Iteration 00611    Loss 0.014899 
Iteration 00612    Loss 0.014534 
Iteration 00613    Loss 0.014432 
Iteration 00614    Loss 0.014514 
Iteration 00615    Loss 0.014606 
Iteration 00616    Loss 0.014752 
Iteration 00617    Loss 0.015009 
Iteration 00618    Loss 0.015062 
Iteration 00619    Loss 0.014876 
Iteration 00620    Loss 0.014589 
Iteration 00621    Loss 0.014487 
Iteration 00622    Loss 0.014431 
Iteration 00623    Loss 0.014422 
Iteration 00624    Loss 0.014597 
Iteration 00625    Loss 0.014815 
Iteration 00626    Loss 0.014690 
Iteration 00627    Loss 0.014646 
Iteration 00628    Loss 0.014742 
Iteration 00629    Loss 0.014483 
Iteration 00630    Loss 0.014274 
Iteration 00631    Loss 0.014302 
Iteration 00632    Loss 0.014330 
Iteration 00633    Loss 0.014283 
Iteration 00634    Loss 0.014302 
Iteration 00635    Loss 0.014442 
Iteration 00636    Loss 0.014541 
Iteration 00637    Loss 0.014493 
Iteration 00638    Loss 0.014643 
Iteration 00639    Loss 0.014910 
Iteration 00640    Loss 0.014746 
Iteration 00641    Loss 0.014521 
Iteration 00642    Loss 0.014489 
Iteration 00643    Loss 0.014245 
Iteration 00644    Loss 0.014024 
Iteration 00645    Loss 0.014143 
Iteration 00646    Loss 0.014291 
Iteration 00647    Loss 0.014306 
Iteration 00648    Loss 0.014281 
Iteration 00649    Loss 0.014459 
Iteration 00650    Loss 0.014670 
Iteration 00651    Loss 0.014432 
Iteration 00652    Loss 0.014308 
Iteration 00653    Loss 0.014381 
Iteration 00654    Loss 0.014048 
Iteration 00655    Loss 0.013879 
Iteration 00656    Loss 0.014013 
Iteration 00657    Loss 0.014083 
Iteration 00658    Loss 0.014042 
Iteration 00659    Loss 0.014045 
Iteration 00660    Loss 0.014258 
Iteration 00661    Loss 0.014470 
Iteration 00662    Loss 0.014395 
Iteration 00663    Loss 0.014419 
Iteration 00664    Loss 0.014602 
Iteration 00665    Loss 0.014009 
Iteration 00666    Loss 0.013813 
Iteration 00667    Loss 0.014024 
Iteration 00668    Loss 0.013930 
Iteration 00669    Loss 0.013867 
Iteration 00670    Loss 0.014079 
Iteration 00671    Loss 0.014179 
Iteration 00672    Loss 0.014189 
Iteration 00673    Loss 0.014066 
Iteration 00674    Loss 0.014096 
Iteration 00675    Loss 0.014006 
Iteration 00676    Loss 0.013645 
Iteration 00677    Loss 0.013723 
Iteration 00678    Loss 0.013881 
Iteration 00679    Loss 0.013680 
Iteration 00680    Loss 0.013647 
Iteration 00681    Loss 0.013856 
Iteration 00682    Loss 0.013888 
Iteration 00683    Loss 0.013876 
Iteration 00684    Loss 0.014011 
Iteration 00685    Loss 0.014180 
Iteration 00686    Loss 0.014254 
Iteration 00687    Loss 0.014058 
Iteration 00688    Loss 0.014176 
Iteration 00689    Loss 0.014038 
Iteration 00690    Loss 0.013587 
Iteration 00691    Loss 0.013646 
Iteration 00692    Loss 0.013788 
Iteration 00693    Loss 0.013539 
Iteration 00694    Loss 0.013663 
Iteration 00695    Loss 0.013966 
Iteration 00696    Loss 0.013661 
Iteration 00697    Loss 0.013700 
Iteration 00698    Loss 0.013942 
Iteration 00699    Loss 0.013690 
Iteration 00700    Loss 0.013559 
Iteration 00701    Loss 0.013719 
Iteration 00702    Loss 0.013479 
Iteration 00703    Loss 0.013310 
Iteration 00704    Loss 0.013401 
Iteration 00705    Loss 0.013389 
Iteration 00706    Loss 0.013249 
Iteration 00707    Loss 0.013224 
Iteration 00708    Loss 0.013295 
Iteration 00709    Loss 0.013238 
Iteration 00710    Loss 0.013157 
Iteration 00711    Loss 0.013160 
Iteration 00712    Loss 0.013175 
Iteration 00713    Loss 0.013158 
Iteration 00714    Loss 0.013112 
Iteration 00715    Loss 0.013090 
Iteration 00716    Loss 0.013173 
Iteration 00717    Loss 0.013514 
Iteration 00718    Loss 0.014544 
Iteration 00719    Loss 0.017188 
Iteration 00720    Loss 0.019903 
Iteration 00721    Loss 0.016648 
Iteration 00722    Loss 0.014091 
Iteration 00723    Loss 0.016442 
Iteration 00724    Loss 0.015456 
Iteration 00725    Loss 0.014075 
Iteration 00726    Loss 0.015873 
Iteration 00727    Loss 0.014626 
Iteration 00728    Loss 0.014432 
Iteration 00729    Loss 0.015389 
Iteration 00730    Loss 0.013658 
Iteration 00731    Loss 0.014761 
Iteration 00732    Loss 0.013905 
Iteration 00733    Loss 0.014035 
Iteration 00734    Loss 0.014127 
Iteration 00735    Loss 0.013698 
Iteration 00736    Loss 0.013906 
Iteration 00737    Loss 0.013573 
Iteration 00738    Loss 0.013690 
Iteration 00739    Loss 0.013385 
Iteration 00740    Loss 0.013568 
Iteration 00741    Loss 0.013458 
Iteration 00742    Loss 0.013258 
Iteration 00743    Loss 0.013447 
Iteration 00744    Loss 0.013222 
Iteration 00745    Loss 0.013181 
Iteration 00746    Loss 0.013240 
Iteration 00747    Loss 0.013065 
Iteration 00748    Loss 0.013120 
Iteration 00749    Loss 0.013009 
